sci_name,year,station,lat,lng,elev,wing_chord,weight
Acanthis flammea,2001,635,57.175,-157.26944,116,75,13
Acanthis flammea,2001,635,57.175,-157.26944,116,74,14.1
Acanthis flammea,2001,635,57.175,-157.26944,116,73,13.1
Acanthis flammea,2001,635,57.175,-157.26944,116,73,12.3
Acanthis flammea,2001,635,57.175,-157.26944,116,70,13.2
Acanthis flammea,2001,635,57.175,-157.26944,116,72,13.8
Acanthis flammea,2001,635,57.175,-157.26944,116,76,13.7
Acanthis flammea,2001,635,57.175,-157.26944,116,74,13.7
Acanthis flammea,2001,635,57.175,-157.26944,116,75,12.5
Acanthis flammea,2001,635,57.175,-157.26944,116,75,12.7
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,12.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,69,12.2
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,12.7
Acanthis flammea,1995,678,67.91667,-162.28333,91,75,12.9
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,11.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,14.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,11.8
Acanthis flammea,1995,678,67.91667,-162.28333,91,75,12.9
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,12.2
Acanthis flammea,1995,678,67.91667,-162.28333,91,70,11.7
Acanthis flammea,1995,678,67.91667,-162.28333,91,75,11.8
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,10.8
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,12.1
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,10.5
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,12.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,70,13.3
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,13.7
Acanthis flammea,1995,678,67.91667,-162.28333,91,75,11.4
Acanthis flammea,1995,678,67.91667,-162.28333,91,76,12
Acanthis flammea,1995,678,67.91667,-162.28333,91,74,12.2
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,12.2
Acanthis flammea,1995,678,67.91667,-162.28333,91,74,13.5
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,11.7
Acanthis flammea,1995,678,67.91667,-162.28333,91,71,11.9
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,11.6
Acanthis flammea,1995,678,67.91667,-162.28333,91,69,12.4
Acanthis flammea,1995,678,67.91667,-162.28333,91,74,13
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,12
Acanthis flammea,1995,678,67.91667,-162.28333,91,72,12.8
Acanthis flammea,1995,678,67.91667,-162.28333,91,73,12.6
Acanthis flammea,1995,678,67.91667,-162.28333,91,74,12.4
Acanthis flammea,1995,678,67.91667,-162.28333,91,69,11.3
Acanthis flammea,1996,678,67.91667,-162.28333,91,75,12.8
Acanthis flammea,1996,678,67.91667,-162.28333,91,71,11.5
Acanthis flammea,1996,678,67.91667,-162.28333,91,72,13.5
Acanthis flammea,1996,678,67.91667,-162.28333,91,73,12.5
Acanthis flammea,1996,678,67.91667,-162.28333,91,71,11.8
Acanthis flammea,1996,678,67.91667,-162.28333,91,74,13.1
Acanthis flammea,1996,678,67.91667,-162.28333,91,69,11.2
Acanthis flammea,1996,678,67.91667,-162.28333,91,72,12.7
Acanthis flammea,1996,678,67.91667,-162.28333,91,71,12.1
Acanthis flammea,1996,678,67.91667,-162.28333,91,74,13
Acanthis flammea,1996,678,67.91667,-162.28333,91,71,12.7
Acanthis flammea,1997,678,67.91667,-162.28333,91,75,13.2
Acanthis flammea,1997,678,67.91667,-162.28333,91,72,12.4
Acanthis flammea,1997,678,67.91667,-162.28333,91,70,12
Acanthis flammea,1997,678,67.91667,-162.28333,91,72,12.7
Acanthis flammea,1997,678,67.91667,-162.28333,91,71,12.7
Acanthis flammea,2006,683,64.6525,-165.29806,30,76,13
Acanthis flammea,2006,683,64.6525,-165.29806,30,74,13
Acanthis flammea,2006,683,64.6525,-165.29806,30,74,13
Acanthis flammea,2006,683,64.6525,-165.29806,30,75,12.7
Acanthis flammea,2006,683,64.6525,-165.29806,30,72,15.1
Acanthis flammea,2006,683,64.6525,-165.29806,30,71,13.8
Acanthis flammea,2006,683,64.6525,-165.29806,30,76,13.6
Acanthis flammea,2006,683,64.6525,-165.29806,30,75,12.8
Acanthis flammea,2006,683,64.6525,-165.29806,30,71,12.8
Acanthis flammea,2007,683,64.6525,-165.29806,30,75,14.3
Acanthis flammea,2007,683,64.6525,-165.29806,30,74,14.6
Acanthis flammea,2007,683,64.6525,-165.29806,30,73,12.3
Acanthis flammea,2007,683,64.6525,-165.29806,30,72,14.4
Acanthis flammea,2007,683,64.6525,-165.29806,30,74,12.6
Acanthis flammea,2007,683,64.6525,-165.29806,30,73,13
Acanthis flammea,2007,683,64.6525,-165.29806,30,70,12.8
Acanthis flammea,2007,683,64.6525,-165.29806,30,74,13.6
Acanthis flammea,2007,683,64.6525,-165.29806,30,74,12.7
Acanthis flammea,2007,683,64.6525,-165.29806,30,77,12.7
Acanthis flammea,2007,683,64.6525,-165.29806,30,76,13.4
Acanthis flammea,2007,683,64.6525,-165.29806,30,72,12.9
Acanthis flammea,2007,683,64.6525,-165.29806,30,75,12.8
Acanthis flammea,2007,683,64.6525,-165.29806,30,72,14.1
Acanthis flammea,2007,683,64.6525,-165.29806,30,72,12.9
Acanthis flammea,2007,683,64.6525,-165.29806,30,75,13.1
Acanthis flammea,2006,684,64.66556,-165.30139,30,74,14.6
Acanthis flammea,2006,684,64.66556,-165.30139,30,72,12.7
Acanthis flammea,2006,684,64.66556,-165.30139,30,74,13.3
Acanthis flammea,2006,684,64.66556,-165.30139,30,70,13.5
Acanthis flammea,2006,684,64.66556,-165.30139,30,77,13
Acanthis flammea,2006,684,64.66556,-165.30139,30,72,13.8
Acanthis flammea,2006,684,64.66556,-165.30139,30,75,16.2
Acanthis flammea,2006,684,64.66556,-165.30139,30,72,13.3
Acanthis flammea,2007,684,64.66556,-165.30139,30,73,12.9
Acanthis flammea,2007,684,64.66556,-165.30139,30,73,11.6
Acanthis flammea,2007,684,64.66556,-165.30139,30,73,11.8
Acanthis flammea,2007,684,64.66556,-165.30139,30,73,12.2
Acanthis flammea,2007,684,64.66556,-165.30139,30,72,12.9
Acanthis flammea,2007,684,64.66556,-165.30139,30,74,12.1
Acanthis flammea,2007,684,64.66556,-165.30139,30,71,12.7
Acanthis flammea,2007,684,64.66556,-165.30139,30,73,11.8
Acanthis flammea,2007,684,64.66556,-165.30139,30,75,13.3
Acanthis flammea,2007,684,64.66556,-165.30139,30,74,13.2
Acanthis flammea,2006,735,64.585,-165.66944,30,72,12.5
Acanthis flammea,2006,735,64.585,-165.66944,30,74,11.9
Acanthis flammea,2006,735,64.585,-165.66944,30,72,11.8
Acanthis flammea,2006,735,64.585,-165.66944,30,72,11.8
Acanthis flammea,2006,735,64.585,-165.66944,30,76,12.7
Acanthis flammea,2006,735,64.585,-165.66944,30,72,12.2
Acanthis flammea,2006,735,64.585,-165.66944,30,72,13.5
Acanthis flammea,2006,735,64.585,-165.66944,30,72,14
Acanthis flammea,2007,735,64.585,-165.66944,30,72,12.4
Acanthis flammea,2007,735,64.585,-165.66944,30,73,13.5
Acanthis flammea,2007,735,64.585,-165.66944,30,76,14.9
Acanthis flammea,2007,735,64.585,-165.66944,30,74,13.4
Acanthis flammea,2007,735,64.585,-165.66944,30,73,13.3
Acanthis flammea,2007,735,64.585,-165.66944,30,74,14.2
Acanthis flammea,2007,735,64.585,-165.66944,30,74,13.6
Acanthis flammea,2007,735,64.585,-165.66944,30,75,12.8
Acanthis flammea,2007,735,64.585,-165.66944,30,73,12.5
Acanthis flammea,2007,735,64.585,-165.66944,30,76,13.9
Acanthis flammea,2007,735,64.585,-165.66944,30,74,13
Acanthis flammea,2007,735,64.585,-165.66944,30,67,11.5
Acanthis flammea,2007,735,64.585,-165.66944,30,74,12.7
Acanthis flammea,2007,735,64.585,-165.66944,30,75,12.5
Acanthis flammea,2007,735,64.585,-165.66944,30,70,11.9
Acanthis flammea,2007,735,64.585,-165.66944,30,71,13.9
Acanthis flammea,2007,735,64.585,-165.66944,30,74,13.5
Acanthis flammea,2007,735,64.585,-165.66944,30,73,13.3
Acanthis flammea,2007,735,64.585,-165.66944,30,72,13.2
Acanthis flammea,2007,735,64.585,-165.66944,30,74,13
Acanthis flammea,2007,735,64.585,-165.66944,30,72,11.9
Acanthis flammea,2007,735,64.585,-165.66944,30,73,12.1
Acanthis flammea,1992,736,63.71472,-149.0225,716,75,11.6
Acanthis flammea,1992,736,63.71472,-149.0225,716,74,11.1
Acanthis flammea,1992,736,63.71472,-149.0225,716,70,12.5
Acanthis flammea,1993,736,63.71472,-149.0225,716,67,11.1
Acanthis flammea,1993,736,63.71472,-149.0225,716,73,13
Acanthis flammea,1994,736,63.71472,-149.0225,716,74,12.7
Acanthis flammea,1994,736,63.71472,-149.0225,716,70,12.5
Acanthis flammea,1995,736,63.71472,-149.0225,716,72,12.1
Acanthis flammea,1996,736,63.71472,-149.0225,716,73,11.8
Acanthis flammea,1996,736,63.71472,-149.0225,716,74,12.4
Acanthis flammea,1996,736,63.71472,-149.0225,716,71,14.2
Acanthis flammea,1998,736,63.71472,-149.0225,716,72,13
Acanthis flammea,1999,736,63.71472,-149.0225,716,79,12
Acanthis flammea,2000,736,63.71472,-149.0225,716,78,13.3
Acanthis flammea,2000,736,63.71472,-149.0225,716,73,13.4
Acanthis flammea,2000,736,63.71472,-149.0225,716,73,13.5
Acanthis flammea,2000,736,63.71472,-149.0225,716,75,17
Acanthis flammea,2001,736,63.71472,-149.0225,716,75,12.5
Acanthis flammea,2001,736,63.71472,-149.0225,716,74,14.2
Acanthis flammea,1995,763,61.07778,-149.81111,9,68,11.5
Acanthis flammea,1996,763,61.07778,-149.81111,9,72,13
Acanthis flammea,1996,763,61.07778,-149.81111,9,71,12.6
Acanthis flammea,1993,767,60.78333,-148.84722,30,74,13.6
Acanthis flammea,1994,767,60.78333,-148.84722,30,75,13.1
Acanthis flammea,1994,767,60.78333,-148.84722,30,74,13.5
Acanthis flammea,1994,767,60.78333,-148.84722,30,76,13.1
Acanthis flammea,1994,767,60.78333,-148.84722,30,76,12.4
Acanthis flammea,1995,767,60.78333,-148.84722,30,71,13.7
Acanthis flammea,1995,767,60.78333,-148.84722,30,74,13.7
Acanthis flammea,1995,767,60.78333,-148.84722,30,77,13.6
Acanthis flammea,1997,767,60.78333,-148.84722,30,75,14.3
Acanthis flammea,2000,767,60.78333,-148.84722,30,73,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,71,13
Acanthis flammea,2000,767,60.78333,-148.84722,30,74,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,70,13
Acanthis flammea,2000,767,60.78333,-148.84722,30,74,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,75,13
Acanthis flammea,2000,767,60.78333,-148.84722,30,71,14
Acanthis flammea,2000,767,60.78333,-148.84722,30,71,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,73,12
Acanthis flammea,2000,767,60.78333,-148.84722,30,72,15
Acanthis flammea,2002,767,60.78333,-148.84722,30,70,12
Acanthis flammea,2002,767,60.78333,-148.84722,30,75,13
Acanthis flammea,2002,767,60.78333,-148.84722,30,72,13
Acanthis flammea,2002,767,60.78333,-148.84722,30,76,13
Acanthis flammea,2002,767,60.78333,-148.84722,30,72,11
Acanthis flammea,1993,772,61.14167,-149.70278,343,73,13
Acanthis flammea,1994,772,61.14167,-149.70278,343,76,13.6
Acanthis flammea,1994,772,61.14167,-149.70278,343,70,13
Acanthis flammea,1995,772,61.14167,-149.70278,343,72,13.1
Acanthis flammea,1995,772,61.14167,-149.70278,343,71,12.2
Acanthis flammea,1996,772,61.14167,-149.70278,343,73,11.9
Acanthis flammea,2006,824,69.36444,-152.11861,81,70,12.6
Acanthis flammea,2007,824,69.36444,-152.11861,81,72,13.7
Acanthis flammea,2007,824,69.36444,-152.11861,81,72,13.9
Acanthis flammea,2007,824,69.36444,-152.11861,81,72,13.4
Acanthis flammea,2007,824,69.36444,-152.11861,81,71,12.4
Acanthis flammea,2007,824,69.36444,-152.11861,81,72,12.5
Acanthis flammea,2007,824,69.36444,-152.11861,81,70,14.2
Acanthis flammea,2007,824,69.36444,-152.11861,81,72,13.1
Acanthis flammea,2007,824,69.36444,-152.11861,81,72,14
Acanthis flammea,2007,824,69.36444,-152.11861,81,74,13.5
Acanthis flammea,2007,824,69.36444,-152.11861,81,72,14
Acanthis flammea,2007,824,69.36444,-152.11861,81,74,13.8
Acanthis flammea,2007,824,69.36444,-152.11861,81,73,12.7
Acanthis flammea,2007,824,69.36444,-152.11861,81,70,12.5
Acanthis flammea,2007,824,69.36444,-152.11861,81,70,13.2
Acanthis flammea,2007,824,69.36444,-152.11861,81,70,12.2
Acanthis flammea,2007,824,69.36444,-152.11861,81,74,13.5
Acanthis flammea,2007,824,69.36444,-152.11861,81,70,13.1
Acanthis flammea,2007,824,69.36444,-152.11861,81,72,13.8
Acanthis flammea,2007,824,69.36444,-152.11861,81,71,12.5
Acanthis flammea,2007,824,69.36444,-152.11861,81,72,13.1
Acanthis flammea,2007,824,69.36444,-152.11861,81,69,13.9
Acanthis flammea,2007,824,69.36444,-152.11861,81,73,12.7
Acanthis flammea,1993,835,63.72389,-148.97,686,72,13.2
Acanthis flammea,1993,835,63.72389,-148.97,686,70,12.5
Acanthis flammea,1994,835,63.72389,-148.97,686,74,13.1
Acanthis flammea,1993,850,55.20833,-162.71389,61,78,14
Acanthis flammea,1993,850,55.20833,-162.71389,61,72,12
Acanthis flammea,1993,850,55.20833,-162.71389,61,75,15
Acanthis flammea,1993,850,55.20833,-162.71389,61,72,13
Acanthis flammea,1993,850,55.20833,-162.71389,61,77,13
Acanthis flammea,1993,850,55.20833,-162.71389,61,75,15
Acanthis flammea,1993,850,55.20833,-162.71389,61,71,13
Acanthis flammea,1993,850,55.20833,-162.71389,61,74,14
Acanthis flammea,1993,850,55.20833,-162.71389,61,72,13
Acanthis flammea,1993,850,55.20833,-162.71389,61,72,14
Acanthis flammea,1993,850,55.20833,-162.71389,61,75,14
Acanthis flammea,1993,850,55.20833,-162.71389,61,70,13
Acanthis flammea,1993,850,55.20833,-162.71389,61,75,14
Acanthis flammea,1993,850,55.20833,-162.71389,61,77,15
Acanthis flammea,1993,850,55.20833,-162.71389,61,70,13
Acanthis flammea,1994,850,55.20833,-162.71389,61,75,14
Acanthis flammea,1994,850,55.20833,-162.71389,61,72,13
Acanthis flammea,1994,850,55.20833,-162.71389,61,76,13.4
Acanthis flammea,1994,850,55.20833,-162.71389,61,72,13.8
Acanthis flammea,1994,850,55.20833,-162.71389,61,74,14.2
Acanthis flammea,1994,850,55.20833,-162.71389,61,76,13.7
Acanthis flammea,1994,850,55.20833,-162.71389,61,74,13.9
Acanthis flammea,1994,850,55.20833,-162.71389,61,73,13
Acanthis flammea,1994,850,55.20833,-162.71389,61,77,13.5
Acanthis flammea,1994,850,55.20833,-162.71389,61,73,12.3
Acanthis flammea,1994,850,55.20833,-162.71389,61,70,13.2
Acanthis flammea,1994,850,55.20833,-162.71389,61,73,13.6
Acanthis flammea,1994,850,55.20833,-162.71389,61,75,13.7
Acanthis flammea,2006,918,59.17472,-158.68611,105,72,13.3
Acanthis flammea,2006,918,59.17472,-158.68611,105,72,11.6
Acanthis flammea,2006,935,64.625,-165.45944,30,77,12.4
Acanthis flammea,2006,935,64.625,-165.45944,30,71,12.3
Acanthis flammea,2006,935,64.625,-165.45944,30,74,11.5
Acanthis flammea,2006,935,64.625,-165.45944,30,73,12.4
Acanthis flammea,2006,935,64.625,-165.45944,30,73,13
Acanthis flammea,2006,935,64.625,-165.45944,30,73,13.6
Acanthis flammea,2006,935,64.625,-165.45944,30,72,12.4
Acanthis flammea,2006,935,64.625,-165.45944,30,72,12
Acanthis flammea,2007,935,64.625,-165.45944,30,75,14.3
Acanthis flammea,2007,935,64.625,-165.45944,30,73,11.5
Acanthis flammea,2007,935,64.625,-165.45944,30,72,12.9
Acanthis flammea,2007,935,64.625,-165.45944,30,73,13.3
Acanthis flammea,2007,935,64.625,-165.45944,30,75,12.9
Acanthis flammea,2007,935,64.625,-165.45944,30,75,14.8
Acanthis flammea,2007,935,64.625,-165.45944,30,72,12
Acanthis flammea,2007,935,64.625,-165.45944,30,72,13.2
Acanthis flammea,2007,935,64.625,-165.45944,30,74,13.9
Acanthis flammea,2007,935,64.625,-165.45944,30,74,12.9
Acanthis flammea,2007,935,64.625,-165.45944,30,74,12.8
Acanthis flammea,2007,935,64.625,-165.45944,30,72,14.4
Acanthis flammea,2007,935,64.625,-165.45944,30,75,13.7
Acanthis flammea,2007,935,64.625,-165.45944,30,73,12.6
Acanthis flammea,2007,935,64.625,-165.45944,30,73,13.6
Acanthis flammea,2007,935,64.625,-165.45944,30,70,12.9
Acanthis flammea,2007,935,64.625,-165.45944,30,73,12.8
Acanthis flammea,2007,936,69.35306,-152.12083,84,71,13.9
Acanthis flammea,2007,936,69.35306,-152.12083,84,76,13.3
Acanthis flammea,2007,936,69.35306,-152.12083,84,69,11.5
Acanthis flammea,2007,936,69.35306,-152.12083,84,71,12.8
Acanthis flammea,2007,936,69.35306,-152.12083,84,71,13.1
Acanthis flammea,2007,936,69.35306,-152.12083,84,74,14.3
Acanthis flammea,2007,936,69.35306,-152.12083,84,74,13.5
Acanthis flammea,2007,936,69.35306,-152.12083,84,73,13.8
Acanthis flammea,2007,936,69.35306,-152.12083,84,73,13.2
Acanthis flammea,2007,936,69.35306,-152.12083,84,73,14.3
Acanthis flammea,2007,936,69.35306,-152.12083,84,72,12.1
Acanthis flammea,2007,936,69.35306,-152.12083,84,72,13.2
Acanthis flammea,2006,937,64.57833,-164.41611,33,75,12.3
Acanthis flammea,2006,937,64.57833,-164.41611,33,69,12.8
Acanthis flammea,2006,937,64.57833,-164.41611,33,72,13
Acanthis flammea,2006,937,64.57833,-164.41611,33,74,13.1
Acanthis flammea,2006,937,64.57833,-164.41611,33,73,12.5
Acanthis flammea,2006,937,64.57833,-164.41611,33,74,13.6
Acanthis flammea,2007,937,64.57833,-164.41611,33,71,12.1
Acanthis flammea,2007,937,64.57833,-164.41611,33,75,12.6
Acanthis flammea,2007,937,64.57833,-164.41611,33,71,12.1
Acanthis flammea,2007,937,64.57833,-164.41611,33,72,13.7
Acanthis flammea,2007,937,64.57833,-164.41611,33,73,11.8
Acanthis flammea,2007,937,64.57833,-164.41611,33,73,14
Acanthis flammea,2007,937,64.57833,-164.41611,33,75,11.7
Acanthis flammea,2007,937,64.57833,-164.41611,33,76,13.4
Acanthis flammea,2007,937,64.57833,-164.41611,33,74,11.9
Acanthis flammea,2007,937,64.57833,-164.41611,33,74,12
Acanthis flammea,2007,937,64.57833,-164.41611,33,75,12.7
Acanthis flammea,2007,937,64.57833,-164.41611,33,72,13.1
Acanthis flammea,2007,937,64.57833,-164.41611,33,73,12.7
Acanthis flammea,2007,937,64.57833,-164.41611,33,73,12.6
Acanthis flammea,2007,937,64.57833,-164.41611,33,72,12.3
Acanthis flammea,2007,937,64.57833,-164.41611,33,70,11.8
Acanthis flammea,2007,937,64.57833,-164.41611,33,71,12.8
Acanthis flammea,2007,937,64.57833,-164.41611,33,72,12.7
Acanthis flammea,2007,937,64.57833,-164.41611,33,72,13.5
Acanthis flammea,2007,937,64.57833,-164.41611,33,70,13.2
Acanthis flammea,2007,937,64.57833,-164.41611,33,70,12
Acanthis flammea,2007,937,64.57833,-164.41611,33,70,14
Acanthis flammea,2007,937,64.57833,-164.41611,33,73,12.6
Acanthis flammea,2007,937,64.57833,-164.41611,33,74,12.2
Acanthis flammea,1997,966,63.44889,-150.81278,686,72,13.2
Acanthis flammea,1997,966,63.44889,-150.81278,686,75,13
Acanthis flammea,1998,966,63.44889,-150.81278,686,74,12
Acanthis flammea,1999,966,63.44889,-150.81278,686,73,13
Acanthis flammea,1999,966,63.44889,-150.81278,686,74,12
Acanthis flammea,1999,966,63.44889,-150.81278,686,70,13
Acanthis flammea,1999,966,63.44889,-150.81278,686,73,11
Acanthis flammea,2000,966,63.44889,-150.81278,686,70,11.6
Acanthis flammea,2000,966,63.44889,-150.81278,686,69,11.8
Acanthis flammea,2000,966,63.44889,-150.81278,686,69,12.1
Acanthis flammea,2000,966,63.44889,-150.81278,686,76,13.6
Acanthis flammea,2000,966,63.44889,-150.81278,686,75,12.5
Acanthis flammea,2000,966,63.44889,-150.81278,686,70,12.3
Acanthis flammea,2001,966,63.44889,-150.81278,686,71,12
Acanthis flammea,2001,966,63.44889,-150.81278,686,70,11.3
Acanthis flammea,2001,966,63.44889,-150.81278,686,74,14
Acanthis flammea,2001,966,63.44889,-150.81278,686,72,11.8
Acanthis flammea,2001,966,63.44889,-150.81278,686,73,13.5
Acanthis flammea,2001,966,63.44889,-150.81278,686,69,11.2
Acanthis flammea,2001,966,63.44889,-150.81278,686,71,12.3
Acanthis flammea,2001,966,63.44889,-150.81278,686,73,11.8
Acanthis flammea,2001,966,63.44889,-150.81278,686,73,12.1
Acanthis flammea,2001,966,63.44889,-150.81278,686,72,12.7
Acanthis flammea,2001,966,63.44889,-150.81278,686,72,12.3
Acanthis flammea,2001,966,63.44889,-150.81278,686,74,13.2
Acanthis flammea,2001,966,63.44889,-150.81278,686,73,14.3
Acanthis flammea,2001,966,63.44889,-150.81278,686,71,11.9
Acanthis flammea,2001,966,63.44889,-150.81278,686,72,13.5
Acanthis flammea,2007,1079,69.32778,-152.27167,114,72,12.5
Acanthis flammea,2007,1079,69.32778,-152.27167,114,73,13.3
Acanthis flammea,2007,1079,69.32778,-152.27167,114,74,14.4
Acanthis flammea,2007,1079,69.32778,-152.27167,114,74,12.4
Acanthis flammea,2007,1079,69.32778,-152.27167,114,73,12.2
Acanthis flammea,2007,1079,69.32778,-152.27167,114,73,13.5
Acanthis flammea,2007,1079,69.32778,-152.27167,114,73,12.7
Acanthis flammea,2007,1079,69.32778,-152.27167,114,75,14.7
Acanthis flammea,2007,1079,69.32778,-152.27167,114,73,14
Acanthis flammea,2007,1079,69.32778,-152.27167,114,72,13.9
Acanthis flammea,2007,1079,69.32778,-152.27167,114,70,13.9
Acanthis flammea,2007,1079,69.32778,-152.27167,114,72,13.9
Acanthis flammea,2007,1079,69.32778,-152.27167,114,74,13.1
Acanthis flammea,2006,1115,69.38056,-152.02528,79,72,12.6
Acanthis flammea,2007,1115,69.38056,-152.02528,79,76,14.1
Acanthis flammea,2007,1115,69.38056,-152.02528,79,75,13.9
Acanthis flammea,2007,1115,69.38056,-152.02528,79,72,13.7
Acanthis flammea,2007,1115,69.38056,-152.02528,79,73,13.5
Acanthis flammea,2007,1115,69.38056,-152.02528,79,71,12.2
Acanthis flammea,2007,1115,69.38056,-152.02528,79,70,11.8
Acanthis flammea,2007,1115,69.38056,-152.02528,79,72,13.7
Acanthis flammea,2007,1115,69.38056,-152.02528,79,74,13.1
Acanthis flammea,2007,1115,69.38056,-152.02528,79,75,13.9
Acanthis flammea,2007,1115,69.38056,-152.02528,79,72,14
Acanthis flammea,2007,1115,69.38056,-152.02528,79,72,13.1
Acanthis flammea,2007,1115,69.38056,-152.02528,79,71,13.1
Acanthis flammea,2007,1115,69.38056,-152.02528,79,74,12.8
Acanthis flammea,2007,1115,69.38056,-152.02528,79,72,13
Acanthis flammea,2007,1115,69.38056,-152.02528,79,72,13.2
Acanthis flammea,2007,1115,69.38056,-152.02528,79,70,13.7
Acanthis flammea,2007,1115,69.38056,-152.02528,79,73,13.1
Acanthis flammea,2007,1115,69.38056,-152.02528,79,70,11.7
Acanthis flammea,2007,1115,69.38056,-152.02528,79,70,12.4
Acanthis flammea,2007,1115,69.38056,-152.02528,79,74,13.4
Acanthis flammea,2007,1115,69.38056,-152.02528,79,75,14.3
Acanthis flammea,2007,1115,69.38056,-152.02528,79,73,11.8
